Product ID,Date,Demand Store ID,Sales Quantity,Demand Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments,Inventory Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Pricing Store ID,Pricing Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
7520,2024-01-22,77,357,87.55,No,Festival,Economic Indicator,Decreasing,Regular,14,705,29,1,192,2024-02-23,2885,5,60,34.69,30.03,3.47,417,4,6.34,7.58,2.18
7520,2024-01-22,77,357,87.55,No,Festival,Economic Indicator,Decreasing,Regular,14,705,29,1,192,2024-02-23,2885,5,30,78.61,75.62,4.07,370,4,13.74,7.85,2.04
7520,2024-01-22,77,357,87.55,No,Festival,Economic Indicator,Decreasing,Regular,35,883,3,4,27,2024-10-23,4111,9,60,34.69,30.03,3.47,417,4,6.34,7.58,2.18
7520,2024-01-22,77,357,87.55,No,Festival,Economic Indicator,Decreasing,Regular,35,883,3,4,27,2024-10-23,4111,9,30,78.61,75.62,4.07,370,4,13.74,7.85,2.04
7520,2024-01-22,77,357,87.55,No,Festival,Economic Indicator,Decreasing,Regular,73,745,27,14,181,2024-03-23,2335,9,60,34.69,30.03,3.47,417,4,6.34,7.58,2.18
7520,2024-01-22,77,357,87.55,No,Festival,Economic Indicator,Decreasing,Regular,73,745,27,14,181,2024-03-23,2335,9,30,78.61,75.62,4.07,370,4,13.74,7.85,2.04
2964,2024-07-14,82,24,78.71,Yes,Holiday,Economic Indicator,Stable,Premium,94,811,10,9,18,2024-11-11,1720,1,94,24.43,64.65,6.89,30,1,11.79,1.36,1.8
8799,2024-03-10,81,255,67.83,Yes,Holiday,Weather,Decreasing,Regular,47,700,27,6,164,2024-07-23,4910,10,28,12.74,41.78,7.88,64,1,13.11,4.47,0.53
1411,2024-05-08,73,30,31.16,Yes,Festival,Competitor Pricing,Decreasing,Regular,42,635,13,2,173,2024-03-10,3043,1,93,35.7,15.79,35.46,289,2,3.93,1.09,1.87
1411,2024-05-08,73,30,31.16,Yes,Festival,Competitor Pricing,Decreasing,Regular,42,635,13,2,173,2024-03-10,3043,1,22,27.41,53.92,49.77,230,4,3.96,2.38,0.53
1411,2024-05-08,73,30,31.16,Yes,Festival,Competitor Pricing,Decreasing,Regular,42,326,11,4,82,2024-03-04,3857,9,93,35.7,15.79,35.46,289,2,3.93,1.09,1.87
1411,2024-05-08,73,30,31.16,Yes,Festival,Competitor Pricing,Decreasing,Regular,42,326,11,4,82,2024-03-04,3857,9,22,27.41,53.92,49.77,230,4,3.96,2.38,0.53
1411,2024-05-08,73,30,31.16,Yes,Festival,Competitor Pricing,Decreasing,Regular,82,948,14,9,136,2024-09-04,3969,13,93,35.7,15.79,35.46,289,2,3.93,1.09,1.87
1411,2024-05-08,73,30,31.16,Yes,Festival,Competitor Pricing,Decreasing,Regular,82,948,14,9,136,2024-09-04,3969,13,22,27.41,53.92,49.77,230,4,3.96,2.38,0.53
1486,2024-03-29,69,418,6.34,No,Holiday,Economic Indicator,Decreasing,Premium,10,474,1,18,47,2024-10-14,1516,2,92,12.61,91.8,9.41,352,1,3.61,8.2,2.26
1486,2024-03-29,69,418,6.34,No,Holiday,Economic Indicator,Decreasing,Premium,10,474,1,18,47,2024-10-14,1516,2,65,53.11,38.25,30.93,354,2,6.49,4.81,0.64
1486,2024-03-29,69,418,6.34,No,Holiday,Economic Indicator,Decreasing,Premium,33,888,17,5,199,2024-09-13,2335,13,92,12.61,91.8,9.41,352,1,3.61,8.2,2.26
1486,2024-03-29,69,418,6.34,No,Holiday,Economic Indicator,Decreasing,Premium,33,888,17,5,199,2024-09-13,2335,13,65,53.11,38.25,30.93,354,2,6.49,4.81,0.64
3151,2024-08-27,67,149,48.8,Yes,,Economic Indicator,Decreasing,Budget,65,127,25,7,75,2024-10-07,4003,3,69,21.26,68.13,26.13,64,1,8.27,9.67,2.03
3151,2024-08-27,67,149,48.8,Yes,,Economic Indicator,Decreasing,Budget,65,127,25,7,75,2024-10-07,4003,3,10,82.54,16.22,33.83,454,4,15.54,4.85,2.06
3151,2024-08-27,67,149,48.8,Yes,,Economic Indicator,Decreasing,Budget,65,127,25,7,75,2024-10-07,4003,3,78,19.73,99.42,19.2,409,2,12.2,7.35,1.79
9109,2024-10-12,93,101,41.31,No,Festival,Weather,Increasing,Premium,42,498,6,7,165,2024-10-30,4483,12,22,16.28,99.37,49.47,319,4,2.51,4.71,1.58
9109,2024-10-12,93,101,41.31,No,Festival,Weather,Increasing,Premium,42,498,6,7,165,2024-10-30,4483,12,84,91.67,67.17,36.49,102,1,17.87,2.83,2.36
7227,2024-10-26,48,250,43.43,No,Festival,,Decreasing,Premium,26,669,9,10,63,2024-11-10,3741,12,18,28.95,75.84,2.51,428,4,1.18,9.93,2.31
7227,2024-10-26,48,250,43.43,No,Festival,,Decreasing,Premium,26,669,9,10,63,2024-11-10,3741,12,71,54.96,45.19,48.47,134,4,0.32,4.25,0.96
9208,2024-10-09,80,110,21.46,No,,Weather,Stable,Premium,99,466,11,5,159,2024-04-15,2296,2,64,80.18,40.46,13.12,234,4,18.37,6.19,0.95
4236,2024-09-27,67,221,62.32,No,Holiday,,Decreasing,Regular,23,165,13,16,170,2024-10-17,3906,13,44,17.78,16.81,34.21,212,4,0.03,1.93,1.54
4236,2024-09-27,67,221,62.32,No,Holiday,,Decreasing,Regular,76,178,6,7,46,2024-09-29,4258,11,44,17.78,16.81,34.21,212,4,0.03,1.93,1.54
1486,2024-08-02,2,400,61.0,No,Festival,,Stable,Premium,10,474,1,18,47,2024-10-14,1516,2,92,12.61,91.8,9.41,352,1,3.61,8.2,2.26
1486,2024-08-02,2,400,61.0,No,Festival,,Stable,Premium,10,474,1,18,47,2024-10-14,1516,2,65,53.11,38.25,30.93,354,2,6.49,4.81,0.64
1486,2024-08-02,2,400,61.0,No,Festival,,Stable,Premium,33,888,17,5,199,2024-09-13,2335,13,92,12.61,91.8,9.41,352,1,3.61,8.2,2.26
1486,2024-08-02,2,400,61.0,No,Festival,,Stable,Premium,33,888,17,5,199,2024-09-13,2335,13,65,53.11,38.25,30.93,354,2,6.49,4.81,0.64
1789,2024-10-23,86,228,91.66,Yes,,Competitor Pricing,Stable,Budget,65,332,5,15,191,2024-11-17,3831,2,43,6.38,72.28,33.37,135,2,4.98,1.29,2.32
1789,2024-10-23,86,228,91.66,Yes,,Competitor Pricing,Stable,Budget,28,912,13,6,171,2024-02-12,2493,11,43,6.38,72.28,33.37,135,2,4.98,1.29,2.32
9739,2024-10-15,46,485,7.31,No,Holiday,Weather,Stable,Regular,55,544,28,5,46,2024-12-01,3130,8,44,89.74,32.07,24.67,108,3,6.33,3.96,2.47
9739,2024-10-15,46,485,7.31,No,Holiday,Weather,Stable,Regular,78,686,25,3,62,2024-05-18,4640,13,44,89.74,32.07,24.67,108,3,6.33,3.96,2.47
9739,2024-10-15,46,485,7.31,No,Holiday,Weather,Stable,Regular,16,539,5,6,26,2024-09-27,4801,6,44,89.74,32.07,24.67,108,3,6.33,3.96,2.47
4619,2024-03-24,97,287,77.24,No,Holiday,Weather,Increasing,Budget,48,897,19,6,128,2024-07-19,1597,3,2,70.63,72.25,41.19,147,3,16.77,8.28,2.3
4619,2024-03-24,97,287,77.24,No,Holiday,Weather,Increasing,Budget,48,897,19,6,128,2024-07-19,1597,3,29,81.27,29.55,48.86,289,2,16.9,9.86,1.79
4619,2024-03-24,97,287,77.24,No,Holiday,Weather,Increasing,Budget,48,897,19,6,128,2024-07-19,1597,3,8,63.68,73.82,28.92,369,4,7.95,1.15,0.81
4619,2024-03-24,97,287,77.24,No,Holiday,Weather,Increasing,Budget,49,768,24,5,168,2024-08-05,1315,7,2,70.63,72.25,41.19,147,3,16.77,8.28,2.3
4619,2024-03-24,97,287,77.24,No,Holiday,Weather,Increasing,Budget,49,768,24,5,168,2024-08-05,1315,7,29,81.27,29.55,48.86,289,2,16.9,9.86,1.79
4619,2024-03-24,97,287,77.24,No,Holiday,Weather,Increasing,Budget,49,768,24,5,168,2024-08-05,1315,7,8,63.68,73.82,28.92,369,4,7.95,1.15,0.81
4619,2024-03-24,97,287,77.24,No,Holiday,Weather,Increasing,Budget,99,301,21,17,145,2024-11-09,1349,5,2,70.63,72.25,41.19,147,3,16.77,8.28,2.3
4619,2024-03-24,97,287,77.24,No,Holiday,Weather,Increasing,Budget,99,301,21,17,145,2024-11-09,1349,5,29,81.27,29.55,48.86,289,2,16.9,9.86,1.79
4619,2024-03-24,97,287,77.24,No,Holiday,Weather,Increasing,Budget,99,301,21,17,145,2024-11-09,1349,5,8,63.68,73.82,28.92,369,4,7.95,1.15,0.81
2527,2024-03-16,25,420,18.3,No,Festival,Competitor Pricing,Stable,Premium,74,990,27,6,191,2024-05-06,2245,11,30,87.39,25.63,25.23,354,3,6.41,1.42,0.59
2527,2024-03-16,25,420,18.3,No,Festival,Competitor Pricing,Stable,Premium,61,793,16,11,41,2024-07-13,4476,10,30,87.39,25.63,25.23,354,3,6.41,1.42,0.59
1879,2024-03-16,81,362,71.64,No,Holiday,Weather,Stable,Budget,47,520,11,6,78,2024-01-06,1262,11,84,15.49,56.81,18.94,328,3,7.28,2.79,2.3
1879,2024-03-16,81,362,71.64,No,Holiday,Weather,Stable,Budget,47,520,11,6,78,2024-01-06,1262,11,41,13.94,56.39,28.16,141,3,0.8,2.8,0.94
1847,2024-12-05,81,45,98.99,Yes,Holiday,Weather,Increasing,Premium,21,335,13,11,26,2024-05-14,1924,11,5,68.38,49.21,3.43,52,2,18.5,3.69,2.13
1847,2024-12-05,81,45,98.99,Yes,Holiday,Weather,Increasing,Premium,21,335,13,11,26,2024-05-14,1924,11,57,81.69,18.84,31.22,286,2,11.05,1.38,1.78
2749,2024-05-21,25,434,73.29,No,Holiday,,Stable,Regular,74,374,2,1,113,2024-04-03,1134,13,55,67.83,88.92,7.67,132,2,19.3,6.52,1.87
7683,2024-06-01,81,53,53.73,No,,Weather,Stable,Premium,56,742,29,1,180,2024-03-18,2588,3,5,63.11,43.58,8.27,469,2,13.05,8.22,0.75
7683,2024-06-01,81,53,53.73,No,,Weather,Stable,Premium,58,711,29,12,169,2024-12-27,2126,6,5,63.11,43.58,8.27,469,2,13.05,8.22,0.75
9533,2024-05-08,51,299,73.76,Yes,Holiday,,Increasing,Budget,7,495,26,19,171,2024-05-31,1355,5,82,52.66,9.15,21.79,144,3,12.71,5.92,1.54
9533,2024-05-08,51,299,73.76,Yes,Holiday,,Increasing,Budget,46,312,25,14,132,2024-03-16,2594,5,82,52.66,9.15,21.79,144,3,12.71,5.92,1.54
3945,2024-10-27,63,195,24.94,Yes,Festival,,Increasing,Budget,24,995,27,11,10,2024-12-20,3524,11,40,87.73,61.44,49.73,55,2,16.5,4.74,2.17
3945,2024-10-27,63,195,24.94,Yes,Festival,,Increasing,Budget,24,995,27,11,10,2024-12-20,3524,11,14,45.72,25.3,49.03,65,4,0.09,1.22,2.01
1701,2024-10-19,22,335,26.99,No,Festival,,Decreasing,Regular,11,244,1,6,55,2024-02-18,4700,7,64,12.89,97.29,17.04,288,3,17.37,1.17,1.02
1701,2024-10-19,22,335,26.99,No,Festival,,Decreasing,Regular,17,549,6,6,143,2024-05-22,2556,9,64,12.89,97.29,17.04,288,3,17.37,1.17,1.02
6089,2024-04-17,39,220,93.24,No,Holiday,,Increasing,Premium,84,690,12,2,192,2024-11-02,1464,1,32,97.21,52.02,7.24,114,3,19.52,8.3,1.36
6089,2024-04-17,39,220,93.24,No,Holiday,,Increasing,Premium,84,690,12,2,192,2024-11-02,1464,1,75,34.81,42.21,33.93,423,1,11.08,2.01,0.63
6089,2024-04-17,39,220,93.24,No,Holiday,,Increasing,Premium,35,101,5,17,129,2024-10-23,4799,11,32,97.21,52.02,7.24,114,3,19.52,8.3,1.36
6089,2024-04-17,39,220,93.24,No,Holiday,,Increasing,Premium,35,101,5,17,129,2024-10-23,4799,11,75,34.81,42.21,33.93,423,1,11.08,2.01,0.63
3187,2024-04-30,82,302,46.37,No,,Competitor Pricing,Decreasing,Budget,28,168,11,13,180,2024-01-15,3614,12,40,85.09,56.36,35.9,357,3,19.59,1.87,2.22
5488,2024-09-04,36,287,22.68,Yes,Festival,Weather,Stable,Budget,84,762,11,16,123,2024-02-06,4159,1,73,10.26,5.53,21.51,121,4,7.93,2.87,0.97
5488,2024-09-04,36,287,22.68,Yes,Festival,Weather,Stable,Budget,77,549,5,19,52,2024-01-26,1236,13,73,10.26,5.53,21.51,121,4,7.93,2.87,0.97
4633,2024-08-20,47,23,13.28,Yes,Festival,Competitor Pricing,Increasing,Regular,26,271,15,16,92,2024-12-15,3690,2,45,21.34,15.32,9.21,295,4,16.32,2.98,1.89
4633,2024-08-20,47,23,13.28,Yes,Festival,Competitor Pricing,Increasing,Regular,26,271,15,16,92,2024-12-15,3690,2,14,87.83,38.9,6.51,474,3,14.01,8.47,0.61
4633,2024-08-20,47,23,13.28,Yes,Festival,Competitor Pricing,Increasing,Regular,26,271,15,16,92,2024-12-15,3690,2,71,98.52,70.45,5.19,154,3,14.18,6.94,2.09
4633,2024-08-20,47,23,13.28,Yes,Festival,Competitor Pricing,Increasing,Regular,57,915,4,9,77,2024-11-11,2655,11,45,21.34,15.32,9.21,295,4,16.32,2.98,1.89
4633,2024-08-20,47,23,13.28,Yes,Festival,Competitor Pricing,Increasing,Regular,57,915,4,9,77,2024-11-11,2655,11,14,87.83,38.9,6.51,474,3,14.01,8.47,0.61
4633,2024-08-20,47,23,13.28,Yes,Festival,Competitor Pricing,Increasing,Regular,57,915,4,9,77,2024-11-11,2655,11,71,98.52,70.45,5.19,154,3,14.18,6.94,2.09
4633,2024-08-20,47,23,13.28,Yes,Festival,Competitor Pricing,Increasing,Regular,41,231,2,0,133,2024-07-12,1505,8,45,21.34,15.32,9.21,295,4,16.32,2.98,1.89
4633,2024-08-20,47,23,13.28,Yes,Festival,Competitor Pricing,Increasing,Regular,41,231,2,0,133,2024-07-12,1505,8,14,87.83,38.9,6.51,474,3,14.01,8.47,0.61
4633,2024-08-20,47,23,13.28,Yes,Festival,Competitor Pricing,Increasing,Regular,41,231,2,0,133,2024-07-12,1505,8,71,98.52,70.45,5.19,154,3,14.18,6.94,2.09
3101,2024-10-28,4,378,42.08,No,Holiday,Competitor Pricing,Increasing,Regular,42,655,21,5,72,2024-07-15,3737,10,60,26.22,48.53,36.33,145,2,15.27,6.52,0.64
3101,2024-10-28,4,378,42.08,No,Holiday,Competitor Pricing,Increasing,Regular,3,238,24,11,154,2024-08-09,3755,3,60,26.22,48.53,36.33,145,2,15.27,6.52,0.64
3101,2024-10-28,4,378,42.08,No,Holiday,Competitor Pricing,Increasing,Regular,72,459,7,17,187,2024-07-04,3013,3,60,26.22,48.53,36.33,145,2,15.27,6.52,0.64
3101,2024-10-28,4,378,42.08,No,Holiday,Competitor Pricing,Increasing,Regular,81,957,21,18,80,2024-03-07,3990,6,60,26.22,48.53,36.33,145,2,15.27,6.52,0.64
9104,2024-09-01,8,66,38.12,No,,,Increasing,Budget,24,936,15,3,62,2024-01-05,2811,5,70,88.61,54.75,43.58,286,3,1.65,2.03,2.18
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,69,235,23,14,66,2024-11-17,4158,11,63,78.15,89.08,1.54,30,3,16.21,2.22,0.61
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,69,235,23,14,66,2024-11-17,4158,11,49,23.68,5.26,46.19,359,4,14.19,4.03,0.91
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,69,235,23,14,66,2024-11-17,4158,11,60,51.31,25.86,38.14,30,3,5.73,1.01,0.51
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,69,235,23,14,66,2024-11-17,4158,11,66,35.97,9.65,33.02,255,2,10.48,8.54,1.04
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,29,210,9,8,45,2024-03-27,2838,7,63,78.15,89.08,1.54,30,3,16.21,2.22,0.61
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,29,210,9,8,45,2024-03-27,2838,7,49,23.68,5.26,46.19,359,4,14.19,4.03,0.91
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,29,210,9,8,45,2024-03-27,2838,7,60,51.31,25.86,38.14,30,3,5.73,1.01,0.51
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,29,210,9,8,45,2024-03-27,2838,7,66,35.97,9.65,33.02,255,2,10.48,8.54,1.04
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,39,957,14,10,93,2024-03-31,1082,2,63,78.15,89.08,1.54,30,3,16.21,2.22,0.61
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,39,957,14,10,93,2024-03-31,1082,2,49,23.68,5.26,46.19,359,4,14.19,4.03,0.91
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,39,957,14,10,93,2024-03-31,1082,2,60,51.31,25.86,38.14,30,3,5.73,1.01,0.51
2773,2024-11-17,31,430,20.76,No,Holiday,Weather,Stable,Regular,39,957,14,10,93,2024-03-31,1082,2,66,35.97,9.65,33.02,255,2,10.48,8.54,1.04
5052,2024-06-23,55,323,93.79,No,Holiday,Competitor Pricing,Decreasing,Regular,79,888,14,17,121,2024-10-20,3095,1,97,79.72,76.97,4.03,153,1,7.69,2.56,1.01
5052,2024-06-23,55,323,93.79,No,Holiday,Competitor Pricing,Decreasing,Regular,17,369,5,9,32,2024-03-12,2629,4,97,79.72,76.97,4.03,153,1,7.69,2.56,1.01
8803,2024-02-02,22,489,51.07,Yes,,Weather,Stable,Regular,79,297,11,4,155,2024-09-09,1052,12,92,27.44,23.52,5.07,40,3,1.8,2.6,1.77
1839,2024-04-22,90,1,9.9,Yes,Festival,,Decreasing,Premium,13,193,6,18,76,2024-01-24,4172,4,71,99.55,35.66,38.05,76,4,3.03,1.82,2.26
1839,2024-04-22,90,1,9.9,Yes,Festival,,Decreasing,Premium,13,193,6,18,76,2024-01-24,4172,4,13,21.56,55.93,24.21,479,2,18.05,2.68,0.8
1839,2024-04-22,90,1,9.9,Yes,Festival,,Decreasing,Premium,13,193,6,18,76,2024-01-24,4172,4,21,72.72,32.33,29.05,52,2,0.67,7.62,1.72
4002,2024-02-23,87,126,95.56,Yes,,Weather,Stable,Premium,19,925,19,14,96,2024-04-19,4493,12,3,30.72,6.66,10.07,31,4,17.29,8.55,1.65
4002,2024-02-23,87,126,95.56,Yes,,Weather,Stable,Premium,19,925,19,14,96,2024-04-19,4493,12,13,62.18,34.49,13.2,230,1,10.82,3.67,0.55
4002,2024-02-23,87,126,95.56,Yes,,Weather,Stable,Premium,19,925,19,14,96,2024-04-19,4493,12,51,41.43,77.07,36.62,277,4,3.31,8.43,0.96
4002,2024-02-23,87,126,95.56,Yes,,Weather,Stable,Premium,37,770,19,6,158,2024-07-21,1667,7,3,30.72,6.66,10.07,31,4,17.29,8.55,1.65
4002,2024-02-23,87,126,95.56,Yes,,Weather,Stable,Premium,37,770,19,6,158,2024-07-21,1667,7,13,62.18,34.49,13.2,230,1,10.82,3.67,0.55
4002,2024-02-23,87,126,95.56,Yes,,Weather,Stable,Premium,37,770,19,6,158,2024-07-21,1667,7,51,41.43,77.07,36.62,277,4,3.31,8.43,0.96
9349,2024-12-24,49,426,50.31,No,,Economic Indicator,Decreasing,Budget,92,253,9,0,53,2024-05-13,3021,4,82,54.32,97.72,47.23,115,2,13.24,2.27,2.43
2644,2024-08-21,19,198,29.84,No,Festival,Weather,Decreasing,Premium,22,836,2,5,72,2024-02-13,3615,1,34,44.01,49.07,28.32,470,1,18.05,7.13,2.18
2644,2024-08-21,19,198,29.84,No,Festival,Weather,Decreasing,Premium,22,836,2,5,72,2024-02-13,3615,1,42,23.6,15.33,46.57,4,3,6.83,2.95,1.8
2644,2024-08-21,19,198,29.84,No,Festival,Weather,Decreasing,Premium,42,381,9,2,66,2024-09-01,2095,5,34,44.01,49.07,28.32,470,1,18.05,7.13,2.18
2644,2024-08-21,19,198,29.84,No,Festival,Weather,Decreasing,Premium,42,381,9,2,66,2024-09-01,2095,5,42,23.6,15.33,46.57,4,3,6.83,2.95,1.8
9104,2024-08-13,2,93,67.18,Yes,,Weather,Stable,Budget,24,936,15,3,62,2024-01-05,2811,5,70,88.61,54.75,43.58,286,3,1.65,2.03,2.18
2179,2024-08-14,2,455,95.0,No,Festival,,Stable,Regular,49,689,16,16,45,2024-05-18,1471,7,64,82.67,99.22,16.18,170,2,7.89,4.36,2.28
1745,2024-12-10,62,189,76.85,No,Festival,Economic Indicator,Stable,Budget,91,876,26,11,168,2024-04-28,4317,5,26,5.43,18.39,39.2,378,4,11.57,9.03,2.22
1745,2024-12-10,62,189,76.85,No,Festival,Economic Indicator,Stable,Budget,91,876,26,11,168,2024-04-28,4317,5,6,52.63,50.8,49.08,68,2,14.72,3.63,1.9
3560,2024-08-10,90,265,50.6,Yes,Festival,Competitor Pricing,Decreasing,Premium,66,678,11,1,129,2024-11-04,4717,2,14,55.79,92.35,20.04,334,2,1.09,4.52,2.25
3560,2024-08-10,90,265,50.6,Yes,Festival,Competitor Pricing,Decreasing,Premium,66,678,11,1,129,2024-11-04,4717,2,82,27.84,40.69,5.79,453,3,10.05,3.86,1.37
3560,2024-08-10,90,265,50.6,Yes,Festival,Competitor Pricing,Decreasing,Premium,91,523,4,9,52,2024-08-05,1488,4,14,55.79,92.35,20.04,334,2,1.09,4.52,2.25
3560,2024-08-10,90,265,50.6,Yes,Festival,Competitor Pricing,Decreasing,Premium,91,523,4,9,52,2024-08-05,1488,4,82,27.84,40.69,5.79,453,3,10.05,3.86,1.37
9745,2024-11-09,16,299,6.36,Yes,Festival,Competitor Pricing,Increasing,Budget,85,386,22,1,72,2024-03-18,3194,3,12,22.9,8.89,37.03,162,4,10.2,8.04,1.81
9745,2024-11-09,16,299,6.36,Yes,Festival,Competitor Pricing,Increasing,Budget,66,634,3,0,44,2024-08-24,2749,5,12,22.9,8.89,37.03,162,4,10.2,8.04,1.81
7895,2024-02-12,24,316,21.12,Yes,,Competitor Pricing,Stable,Budget,3,782,25,13,175,2024-07-24,3549,14,50,21.87,91.14,37.03,348,4,17.34,2.86,2.39
7895,2024-02-12,24,316,21.12,Yes,,Competitor Pricing,Stable,Budget,3,782,25,13,175,2024-07-24,3549,14,41,69.69,47.05,16.45,78,4,15.54,6.22,0.69
7895,2024-02-12,24,316,21.12,Yes,,Competitor Pricing,Stable,Budget,3,782,25,13,175,2024-07-24,3549,14,10,92.75,65.47,16.04,422,3,6.39,4.8,1.63
3352,2024-02-25,96,368,72.69,Yes,,,Decreasing,Budget,64,997,17,17,151,2024-12-01,3338,1,56,93.32,19.16,11.45,240,3,9.12,6.5,0.96
3352,2024-02-25,96,368,72.69,Yes,,,Decreasing,Budget,64,997,17,17,151,2024-12-01,3338,1,50,97.35,89.62,2.97,179,3,17.43,7.07,1.1
7875,2024-03-08,38,485,11.85,Yes,Holiday,Competitor Pricing,Stable,Budget,50,790,6,15,178,2024-06-19,2431,2,43,63.7,56.1,44.74,251,2,2.57,1.98,1.73
7875,2024-03-08,38,485,11.85,Yes,Holiday,Competitor Pricing,Stable,Budget,50,790,6,15,178,2024-06-19,2431,2,38,31.69,8.2,43.26,498,3,12.51,3.75,1.37
7875,2024-03-08,38,485,11.85,Yes,Holiday,Competitor Pricing,Stable,Budget,94,219,7,16,101,2024-10-16,1490,9,43,63.7,56.1,44.74,251,2,2.57,1.98,1.73
7875,2024-03-08,38,485,11.85,Yes,Holiday,Competitor Pricing,Stable,Budget,94,219,7,16,101,2024-10-16,1490,9,38,31.69,8.2,43.26,498,3,12.51,3.75,1.37
4069,2024-07-11,25,343,39.06,Yes,Festival,Weather,Increasing,Regular,38,183,15,0,99,2024-04-03,3414,7,19,88.33,36.58,44.99,214,3,8.99,3.65,2.0
7666,2024-08-25,18,375,32.67,No,,Competitor Pricing,Increasing,Budget,49,275,26,14,94,2024-04-02,4182,2,16,23.92,31.64,2.84,206,4,8.0,4.25,1.83
7666,2024-08-25,18,375,32.67,No,,Competitor Pricing,Increasing,Budget,88,729,12,4,82,2024-01-23,1547,9,16,23.92,31.64,2.84,206,4,8.0,4.25,1.83
7309,2024-11-14,42,419,75.08,Yes,Holiday,Weather,Stable,Regular,60,386,17,0,80,2024-11-20,2383,13,38,5.48,11.21,49.21,472,1,14.93,8.56,2.08
1898,2024-07-08,63,203,68.35,No,Festival,Economic Indicator,Stable,Premium,23,140,8,6,71,2024-07-18,2111,4,22,5.68,25.29,29.65,175,3,0.83,9.36,1.08
1898,2024-07-08,63,203,68.35,No,Festival,Economic Indicator,Stable,Premium,23,140,8,6,71,2024-07-18,2111,4,72,82.9,99.38,26.21,129,2,16.78,4.45,1.95
1898,2024-07-08,63,203,68.35,No,Festival,Economic Indicator,Stable,Premium,65,269,7,14,187,2024-08-09,2204,13,22,5.68,25.29,29.65,175,3,0.83,9.36,1.08
1898,2024-07-08,63,203,68.35,No,Festival,Economic Indicator,Stable,Premium,65,269,7,14,187,2024-08-09,2204,13,72,82.9,99.38,26.21,129,2,16.78,4.45,1.95
1898,2024-07-08,63,203,68.35,No,Festival,Economic Indicator,Stable,Premium,31,628,1,14,92,2024-11-06,2979,4,22,5.68,25.29,29.65,175,3,0.83,9.36,1.08
1898,2024-07-08,63,203,68.35,No,Festival,Economic Indicator,Stable,Premium,31,628,1,14,92,2024-11-06,2979,4,72,82.9,99.38,26.21,129,2,16.78,4.45,1.95
1040,2024-02-16,52,163,26.04,No,Festival,,Decreasing,Premium,28,15,10,13,28,2024-11-13,3470,6,35,92.28,19.91,17.71,240,2,16.07,9.92,1.81
7060,2024-05-29,24,203,11.58,Yes,Festival,,Decreasing,Budget,75,198,28,14,141,2024-03-25,2892,2,61,35.69,76.11,16.28,132,4,8.96,1.05,2.19
7060,2024-05-29,24,203,11.58,Yes,Festival,,Decreasing,Budget,75,198,28,14,141,2024-03-25,2892,2,70,39.9,17.36,41.0,131,1,5.76,4.5,0.62
7060,2024-05-29,24,203,11.58,Yes,Festival,,Decreasing,Budget,75,198,28,14,141,2024-03-25,2892,2,52,73.24,43.95,39.17,154,3,12.12,7.64,0.74
7060,2024-05-29,24,203,11.58,Yes,Festival,,Decreasing,Budget,75,198,28,14,141,2024-03-25,2892,2,12,62.02,54.48,35.99,282,1,13.19,1.73,2.39
7060,2024-05-29,24,203,11.58,Yes,Festival,,Decreasing,Budget,75,198,28,14,141,2024-03-25,2892,2,27,10.2,52.03,15.63,199,3,1.57,9.98,2.09
7060,2024-05-29,24,203,11.58,Yes,Festival,,Decreasing,Budget,71,841,10,16,47,2024-02-25,1192,3,61,35.69,76.11,16.28,132,4,8.96,1.05,2.19
7060,2024-05-29,24,203,11.58,Yes,Festival,,Decreasing,Budget,71,841,10,16,47,2024-02-25,1192,3,70,39.9,17.36,41.0,131,1,5.76,4.5,0.62
7060,2024-05-29,24,203,11.58,Yes,Festival,,Decreasing,Budget,71,841,10,16,47,2024-02-25,1192,3,52,73.24,43.95,39.17,154,3,12.12,7.64,0.74
7060,2024-05-29,24,203,11.58,Yes,Festival,,Decreasing,Budget,71,841,10,16,47,2024-02-25,1192,3,12,62.02,54.48,35.99,282,1,13.19,1.73,2.39
7060,2024-05-29,24,203,11.58,Yes,Festival,,Decreasing,Budget,71,841,10,16,47,2024-02-25,1192,3,27,10.2,52.03,15.63,199,3,1.57,9.98,2.09
