Product ID,Mean_Daily_Demand,Demand_Std_Dev,Total_Sales_Records,Mean_Supplier_Lead_Time,Lead_Time_Std_Dev,Current_Reorder_Point,Current_Stock_Levels,Warehouse_Capacity,Mean_Price,Mean_Storage_Cost,Elasticity_Index,Shortage_Penalty
1963,11.0,10.0,1,16.0,13.0,31.0,500.0,2970.0,44.15,4.86,1.54,66.22
1965,313.0,49.0,2,9.5,5.5,46.5,185.5,2831.0,62.12,5.27,1.1,93.18
1966,91.0,10.0,1,18.67,9.1,138.33,822.33,2493.0,80.28,1.84,2.28,120.42
1971,343.0,7.0,2,25.33,2.05,111.0,423.33,3731.0,81.11,3.45,1.16,121.67
1977,364.5,28.5,2,23.5,2.5,181.5,663.5,1816.5,94.81,6.85,2.43,142.22
1979,414.0,10.0,1,25.0,2.0,134.0,643.5,1681.0,90.14,4.33,1.04,135.21
1981,247.0,112.0,2,11.0,4.0,101.5,501.0,2281.0,75.9,5.3,1.5,113.84
1985,278.0,10.0,1,15.0,9.0,140.0,441.0,3845.0,37.72,7.13,0.94,56.59
1987,54.0,20.0,2,6.0,1.5,191.0,264.0,4444.0,65.37,9.62,1.52,98.06
1991,162.0,134.0,2,16.5,8.5,123.0,590.5,3283.5,33.52,3.66,1.53,50.28
2000,36.0,10.0,1,11.0,5.0,104.0,485.5,2042.0,77.1,6.08,1.36,115.65
2005,450.0,10.0,1,11.0,1.5,91.0,522.0,1806.0,9.77,7.25,0.57,14.66
2009,276.0,136.0,2,21.0,1.5,93.0,914.0,1880.0,86.92,3.3,1.18,130.38
2010,154.0,10.0,1,28.0,1.5,68.0,553.0,3969.0,22.03,5.59,2.44,33.04
2012,205.5,174.5,2,21.0,1.5,67.0,953.0,4102.0,36.64,7.9,1.65,54.96
2013,386.33,45.76,3,6.5,0.5,137.0,317.0,3510.0,37.83,8.93,1.52,56.74
2017,226.0,3.0,2,10.5,2.5,23.5,655.0,2894.0,60.91,7.92,2.04,91.36
2020,45.0,10.0,1,9.0,1.5,144.0,34.0,3138.0,51.32,7.18,1.51,76.97
2021,357.5,28.5,2,28.0,1.5,66.0,140.0,3645.0,76.84,5.09,1.76,115.26
2023,118.5,110.5,2,15.0,1.5,121.0,993.0,4513.0,54.62,8.27,1.42,81.93
2026,90.0,5.0,2,21.33,5.73,104.67,520.0,3384.0,56.58,8.4,1.51,84.87
2029,97.0,10.0,1,8.67,7.41,140.33,234.67,3879.33,48.32,3.02,0.82,72.48
2034,459.0,10.0,1,11.5,4.5,54.0,807.0,2365.5,41.66,8.0,0.64,62.49
2040,450.0,10.0,1,19.0,7.0,36.5,411.0,2234.0,59.89,4.73,2.21,89.84
2056,313.0,10.0,1,1.0,1.5,108.0,153.0,2347.0,66.3,3.42,2.35,99.45
2057,53.0,10.0,1,10.0,8.0,88.5,406.0,2443.5,71.24,4.97,1.22,106.86
2060,73.33,29.33,3,15.5,3.5,105.0,618.5,3421.5,65.53,5.06,1.3,98.29
2061,289.5,117.5,2,1.0,1.5,69.0,358.0,3841.0,39.27,1.05,1.01,58.9
2064,404.0,10.0,1,12.0,6.96,153.0,540.5,3073.5,90.89,3.61,1.07,136.34
2068,60.0,10.0,1,27.5,0.5,121.0,452.5,2635.0,35.51,8.38,1.67,53.26
2074,253.0,10.0,1,10.0,4.0,94.5,310.0,3380.0,71.7,2.33,1.88,107.55
2082,206.33,95.52,3,26.0,1.5,168.0,203.0,2631.0,19.06,4.95,1.98,28.59
2083,255.0,10.0,1,11.0,1.5,179.0,24.0,4659.0,28.17,1.3,1.85,42.26
2094,228.0,10.0,1,21.0,1.5,143.0,139.0,2620.0,28.37,5.4,1.27,42.56
2097,89.0,10.0,1,2.0,1.5,43.0,335.0,2160.0,9.53,8.51,0.89,14.29
2099,213.5,86.5,2,15.5,6.5,94.0,671.5,3092.0,38.7,8.08,1.3,58.05
2100,209.5,138.5,2,21.0,5.0,185.0,505.5,3730.0,87.2,7.99,2.43,130.8
2102,145.0,10.0,1,3.0,1.5,44.0,868.0,1771.0,58.3,5.44,1.43,87.46
2111,48.0,10.0,1,11.5,10.5,84.0,444.0,2254.0,15.7,5.55,2.18,23.55
2113,437.0,10.0,1,25.33,1.7,84.0,403.33,2442.33,49.95,5.18,1.94,74.92
2119,47.0,10.0,1,21.67,3.3,93.67,673.33,2322.67,34.0,4.62,2.2,51.01
2120,224.0,198.21,4,11.5,6.5,78.5,760.5,1331.0,59.23,3.56,1.29,88.84
2121,404.33,63.25,3,7.0,1.5,41.0,332.0,1340.0,49.1,1.44,2.4,73.65
2123,165.5,84.5,2,22.0,5.0,140.0,501.5,3669.0,37.61,5.87,0.95,56.42
2141,231.5,128.31,4,17.33,5.56,116.33,706.0,3091.33,88.51,5.93,2.4,132.77
2142,258.0,7.0,2,11.5,6.5,51.5,419.0,3764.0,58.16,2.82,2.26,87.25
2143,98.0,81.66,4,15.67,10.62,155.33,297.67,2296.0,55.37,8.01,1.48,83.06
2145,348.5,112.5,2,5.5,2.5,63.5,746.0,2401.0,65.41,6.12,1.23,98.12
2148,116.5,38.5,2,15.5,4.5,52.0,271.0,1853.0,22.05,7.67,1.05,33.08
2158,279.33,103.32,3,4.0,1.5,21.0,759.0,4930.0,32.58,9.16,1.7,48.87
2160,390.0,10.0,1,28.5,0.5,138.5,401.0,3898.5,72.82,2.97,0.76,109.23
2167,245.5,133.5,2,4.0,1.5,51.0,281.0,1720.0,32.02,4.68,1.85,48.04
2168,235.0,10.0,1,10.0,2.0,144.0,805.0,2627.0,77.22,6.58,1.58,115.84
2169,8.0,10.0,1,18.0,1.5,117.0,500.0,2616.0,49.54,5.69,1.74,74.31
2179,324.33,98.27,3,16.0,1.5,45.0,689.0,1471.0,82.67,4.36,2.28,124.0
2181,309.0,10.0,1,16.0,5.0,137.0,450.0,2700.0,76.92,7.07,1.58,115.38
2185,174.0,10.0,1,14.67,5.44,77.0,597.33,3182.33,93.3,9.22,0.78,139.95
2188,75.0,31.0,2,19.0,1.5,29.0,96.0,3902.0,70.18,8.48,2.07,105.27
2191,239.5,217.5,2,12.0,10.0,137.5,411.0,2562.5,11.95,5.22,1.39,17.92
2192,465.0,10.0,1,16.0,1.5,159.0,389.0,2948.0,43.97,4.47,2.24,65.96
2196,33.0,10.0,1,2.0,1.5,104.0,859.0,3755.0,80.91,1.26,2.43,121.36
2200,431.0,10.0,1,16.0,1.5,80.0,854.0,4149.0,64.71,1.59,0.59,97.06
2202,256.0,227.0,2,13.0,1.5,176.0,191.0,3928.0,54.96,6.56,2.06,82.44
2207,185.0,10.0,1,14.0,9.2,88.33,760.33,3789.0,34.24,1.41,2.13,51.36
2208,77.5,72.5,2,12.0,1.5,131.0,316.0,4845.0,52.04,3.6,1.05,78.06
2210,226.0,10.0,1,25.0,2.0,111.5,502.5,2799.0,54.75,5.91,1.9,82.12
2211,206.5,54.5,2,20.5,3.5,29.5,388.5,2965.0,63.26,6.43,1.48,94.9
2213,116.0,10.0,1,14.67,9.81,71.33,549.0,2396.0,52.26,7.8,1.78,78.39
2218,430.0,10.0,1,29.0,1.5,103.0,651.0,1250.0,17.83,7.19,1.08,26.74
2221,288.0,10.0,1,19.0,1.5,25.0,793.0,3851.0,32.05,5.08,0.84,48.08
2223,314.67,90.74,3,12.0,9.0,72.0,682.5,2013.5,62.21,2.18,1.56,93.32
2226,314.0,10.0,1,18.0,1.5,119.0,22.0,4781.0,23.49,7.41,2.21,35.24
2227,135.0,10.0,1,15.5,0.5,159.0,447.5,4177.0,17.92,9.12,1.64,26.88
2230,197.33,26.16,3,17.0,1.5,119.0,399.0,2988.0,68.29,3.12,1.31,102.44
2237,262.0,117.0,2,17.0,10.8,68.0,711.33,2306.0,49.46,5.96,1.91,74.19
2239,336.0,10.0,1,3.0,1.5,93.0,513.0,3921.0,44.11,3.48,1.51,66.16
2250,337.0,10.0,1,17.67,5.31,80.67,212.33,2396.67,59.1,5.36,1.94,88.65
2257,226.8,111.49,5,16.0,1.5,50.0,391.0,3327.0,28.64,7.1,1.95,42.95
2265,223.0,10.0,1,11.0,1.5,17.0,70.0,1161.0,25.97,8.74,0.9,38.96
2268,123.0,10.0,1,7.0,1.5,62.0,886.0,3920.0,40.83,5.28,2.28,61.24
2269,46.0,10.0,1,18.5,6.5,81.5,767.0,4019.5,82.73,5.51,1.54,124.1
2270,209.5,201.5,2,15.0,1.5,44.0,102.0,3545.0,5.45,7.58,2.07,8.18
2272,265.0,189.0,2,23.0,1.5,16.0,544.0,2638.0,24.25,8.91,1.71,36.38
2274,195.0,10.0,1,27.67,1.25,66.0,595.0,3911.33,82.47,2.82,1.59,123.71
2282,304.0,10.0,1,14.75,8.26,145.0,324.0,2460.0,87.08,2.51,0.98,130.61
2285,339.0,82.0,2,8.0,6.0,99.0,928.0,3758.5,89.26,6.03,2.35,133.89
2286,417.0,10.0,1,27.67,1.89,158.33,493.67,3890.33,26.91,8.41,0.7,40.36
2288,325.33,132.63,3,29.0,1.5,15.0,649.0,1602.0,11.61,9.67,2.48,17.42
2294,338.0,115.21,4,12.25,9.23,58.0,198.25,2612.75,80.53,5.96,0.7,120.8
2299,421.0,10.0,1,12.0,1.5,48.0,667.0,2417.0,34.67,8.46,2.06,52.0
2300,105.0,10.0,1,11.0,2.0,98.0,701.0,3039.0,73.78,9.0,1.55,110.67
2301,86.0,10.0,1,11.5,9.5,172.5,480.5,2865.5,66.74,1.03,2.46,100.11
2302,167.0,63.0,2,11.0,4.0,151.0,522.0,2028.0,83.45,9.97,1.51,125.18
2303,222.0,10.0,1,15.0,1.5,127.0,316.0,1625.0,48.5,6.22,1.23,72.75
2304,332.0,10.0,1,21.0,1.5,55.0,653.0,4746.0,23.1,8.41,1.51,34.65
2308,266.0,75.0,2,20.0,3.0,150.0,494.0,2504.0,73.49,1.54,2.04,110.23
2312,8.0,10.0,1,3.0,1.5,99.0,784.0,3654.0,6.73,3.98,1.26,10.1
2314,68.5,15.5,2,3.0,1.5,12.0,90.0,1476.0,50.74,1.79,2.3,76.11
2316,430.0,10.0,1,6.0,1.5,30.0,602.0,1784.0,76.22,3.9,1.66,114.32
2318,68.0,58.0,2,8.0,1.5,168.0,386.0,2064.0,16.71,9.15,1.34,25.06
2319,204.0,10.0,1,7.33,4.5,107.0,457.33,2646.33,65.63,4.22,1.36,98.44
2325,199.0,12.0,2,13.0,1.5,49.0,478.0,3141.0,65.88,6.18,2.37,98.82
2326,323.0,10.0,1,15.0,0.82,65.0,291.67,2113.0,14.17,1.1,1.27,21.26
2327,15.0,10.0,1,9.5,8.5,110.0,276.5,1934.0,12.5,3.48,1.3,18.75
2328,80.5,38.5,2,6.0,1.5,45.0,440.0,3779.0,55.87,7.48,1.36,83.8
2332,273.5,98.5,2,16.0,1.5,59.5,133.0,3399.0,35.56,5.05,1.8,53.34
2333,359.33,86.06,3,28.0,1.5,71.0,295.0,4598.0,65.89,5.0,1.52,98.84
2335,255.75,146.63,4,19.0,1.5,22.0,698.0,1702.0,82.21,2.95,1.33,123.32
2338,176.0,82.94,5,19.0,1.5,132.0,789.0,2194.0,39.7,5.12,1.32,59.55
2349,79.0,10.0,1,27.0,1.5,138.0,948.0,4419.0,60.02,2.74,1.16,90.03
2351,277.0,10.0,1,7.0,1.5,65.0,89.0,3844.0,57.06,5.21,1.71,85.58
2352,124.5,2.5,2,6.5,4.15,111.0,353.5,3047.5,55.86,7.53,1.11,83.78
2353,148.0,10.0,1,21.5,2.5,123.5,450.0,2870.5,88.2,2.03,2.23,132.3
2355,172.0,142.49,3,9.0,3.56,77.33,381.33,2573.0,26.46,7.78,1.66,39.68
2359,208.0,10.0,1,27.0,1.5,121.0,253.0,4266.0,74.99,6.56,2.42,112.48
2360,80.0,42.0,2,10.0,1.5,10.0,884.0,2915.0,57.68,8.07,1.09,86.53
2361,34.0,10.0,1,8.5,6.5,115.0,388.5,3059.0,39.68,3.61,1.72,59.52
2364,128.0,10.0,1,10.33,5.73,65.33,638.0,2719.0,44.74,6.38,1.49,67.12
2367,51.0,10.0,1,19.0,1.5,93.0,138.0,4107.0,65.24,4.98,2.08,97.86
2374,361.0,10.0,1,17.0,1.5,19.0,151.0,2944.0,41.56,8.91,1.5,62.34
2378,404.0,10.0,1,7.0,3.0,144.5,177.0,3209.5,80.25,2.27,1.25,120.38
2380,484.0,10.0,1,8.0,1.5,176.0,41.0,1143.0,39.5,5.26,1.41,59.25
2383,266.0,10.0,1,11.0,1.5,46.0,206.0,1641.0,92.38,6.59,2.07,138.57
2384,236.0,147.99,3,16.0,1.5,15.0,16.0,3800.0,50.69,6.55,1.8,76.04
2388,94.0,10.0,1,12.0,1.5,59.0,605.0,3685.0,57.94,7.71,0.94,86.91
2389,142.5,11.5,2,8.5,2.5,88.5,834.5,3170.0,56.76,4.05,1.42,85.14
2392,265.0,10.0,1,12.0,10.0,74.5,211.5,4057.5,40.57,3.54,1.96,60.86
2397,323.0,10.0,1,1.0,1.5,156.0,84.0,1180.0,68.12,5.51,0.89,102.19
2400,280.5,176.5,2,29.0,1.5,166.0,477.0,2407.0,51.68,8.07,0.73,77.52
2401,76.0,10.0,1,24.0,1.5,71.0,964.0,2862.0,95.31,3.92,0.68,142.96
2402,35.0,10.0,1,17.5,6.5,130.5,547.5,3089.5,62.15,9.76,1.33,93.22
2406,137.0,109.0,2,12.0,1.5,95.0,969.0,3461.0,64.72,5.43,1.12,97.08
2408,143.0,10.0,1,21.0,1.5,18.0,815.0,4329.0,77.75,3.86,0.68,116.62
2412,221.0,10.0,1,29.0,1.5,92.0,106.0,4046.0,50.01,3.88,1.95,75.02
2413,360.0,10.0,1,3.0,1.5,142.5,618.0,1955.0,66.68,4.68,1.45,100.01
2414,372.0,10.0,1,15.5,1.5,121.0,928.5,2912.5,52.66,6.56,1.64,78.98
2415,117.0,10.0,1,17.5,4.5,67.0,314.0,3760.0,47.7,2.48,1.28,71.55
2416,420.0,10.0,1,4.5,3.5,24.0,461.5,1663.0,55.2,7.65,1.5,82.79
2419,202.0,10.0,1,11.5,5.5,62.5,349.0,3329.5,87.45,4.17,1.91,131.18
2421,66.0,10.0,1,13.0,1.5,79.0,329.0,4130.0,18.14,1.2,2.28,27.21
2422,67.5,54.5,2,22.0,1.5,80.0,490.0,3569.0,60.89,3.43,2.12,91.34
2424,280.0,10.0,1,14.0,10.0,26.5,459.0,1588.5,7.39,5.74,2.33,11.08
2428,130.0,10.0,1,9.0,1.5,157.0,275.0,2093.0,69.06,9.98,2.35,103.59
2431,170.0,10.0,1,14.0,1.5,53.0,867.0,4227.0,36.32,7.84,2.29,54.48
2432,289.5,4.5,2,21.0,1.0,158.5,40.5,3729.0,45.89,2.92,1.41,68.84
2435,102.0,10.0,1,13.0,2.0,110.0,438.0,3535.5,25.87,9.25,2.03,38.8
2439,205.0,10.0,1,26.0,1.5,129.0,848.0,1236.0,23.34,6.74,1.44,35.02
2440,278.0,10.0,1,11.0,1.5,130.5,513.0,3893.5,51.08,9.23,1.83,76.62
2442,221.0,10.0,1,11.0,1.5,14.0,375.0,1345.0,39.95,4.46,1.92,59.92
2448,132.0,10.0,1,25.0,1.5,85.0,407.0,1992.0,69.41,7.16,1.7,104.12
2455,240.0,39.1,3,25.0,3.0,102.5,423.5,3295.5,45.25,2.84,1.74,67.88
2459,215.33,109.06,3,13.0,8.72,124.4,381.2,2321.2,44.12,5.41,1.14,66.18
2460,175.0,131.0,2,8.0,1.5,122.0,765.0,1714.0,34.53,6.41,2.39,51.8
2461,151.0,122.0,2,17.0,1.5,54.0,575.0,2333.0,66.71,7.5,1.56,100.07
2466,360.0,10.0,1,26.0,1.5,84.0,866.0,4722.0,9.32,9.78,0.72,13.98
2468,48.0,10.0,1,11.0,1.63,106.67,630.33,2431.0,39.14,1.84,0.78,58.71
2471,469.0,10.0,1,9.0,1.5,133.0,619.0,4979.0,14.7,9.72,2.3,22.05
2472,77.0,10.0,1,25.0,1.5,199.0,598.0,1895.0,61.67,1.75,1.15,92.5
2473,216.5,1.5,2,26.5,1.5,89.0,405.5,2534.5,11.63,7.0,1.52,17.44
2477,32.0,10.0,1,2.0,1.5,19.0,941.0,4402.0,65.1,4.34,1.12,97.64
2478,143.0,10.0,1,28.0,1.5,65.0,346.0,1440.0,39.28,9.7,1.5,58.91
2485,165.0,10.0,1,1.0,1.5,197.0,644.0,1810.0,46.37,1.77,0.66,69.55
2489,110.0,126.57,3,8.0,1.5,58.0,560.0,3373.0,68.54,5.41,1.26,102.81
2492,105.0,10.0,1,18.0,1.5,179.0,633.0,4472.0,49.46,3.4,1.16,74.18
2501,336.0,86.0,2,26.0,1.5,169.0,586.0,4755.0,45.14,4.74,0.98,67.72
2505,104.0,10.0,1,8.5,3.5,48.0,569.0,3743.0,66.79,5.14,1.74,100.19
2509,144.0,10.0,1,24.0,1.5,117.0,138.0,4039.0,54.86,6.06,2.14,82.28
2513,268.5,194.5,2,11.0,3.0,123.0,211.5,3512.0,92.46,8.95,1.08,138.7
2514,309.0,10.0,1,13.0,6.0,134.5,156.0,4282.0,59.07,1.52,1.57,88.6
2515,328.0,10.0,1,17.0,6.0,155.0,376.5,4345.5,31.98,7.66,2.32,47.98
2522,418.0,9.0,2,10.0,1.5,127.0,955.0,2492.0,63.74,4.18,1.6,95.61
2523,363.0,10.0,1,20.0,1.5,147.0,621.0,4529.0,84.45,8.3,1.72,126.68
2524,163.5,39.5,2,3.5,2.5,131.5,944.5,4195.5,33.06,8.85,2.15,49.59
2526,107.0,10.0,1,7.0,1.5,67.0,590.0,3806.0,10.27,1.97,1.81,15.4
2527,302.25,151.54,4,21.5,5.5,116.0,891.5,3360.5,87.39,1.42,0.59,131.08
2541,493.0,10.0,1,10.0,1.5,193.0,117.0,3501.0,54.39,4.78,2.17,81.59
2542,470.0,10.0,2,21.5,0.5,45.0,322.0,2476.5,60.68,5.86,2.29,91.02
2544,337.0,10.0,1,20.0,6.0,140.5,579.0,4315.5,60.54,3.4,1.47,90.81
2546,68.0,10.0,1,2.5,0.5,64.0,291.0,4144.5,39.79,4.59,1.36,59.68
2552,286.5,82.5,2,16.0,3.0,120.5,435.5,2582.0,52.87,8.37,1.58,79.3
2557,260.75,128.38,4,14.0,10.2,148.33,593.33,2100.33,43.58,3.49,1.34,65.37
2561,321.0,10.0,1,13.0,12.0,131.5,453.0,2094.0,86.0,3.16,1.18,129.0
2566,200.0,86.0,2,9.0,1.5,10.0,676.0,3316.0,74.7,9.46,1.36,112.04
2568,23.0,10.0,1,1.0,1.5,60.0,797.0,3028.0,19.22,8.76,1.5,28.83
2569,283.0,10.0,1,14.0,9.0,56.0,597.5,3163.5,17.26,4.03,1.96,25.89
2570,223.0,10.0,1,14.0,8.57,71.0,390.0,3055.0,34.7,9.04,1.83,52.05
2572,248.0,10.0,1,19.75,3.63,93.0,283.5,3794.25,75.95,8.07,2.13,113.93
2577,237.0,10.0,1,25.0,1.5,66.0,397.0,3598.0,43.37,2.43,1.14,65.05
2580,304.0,10.0,1,12.0,4.0,135.0,547.0,2786.0,54.68,7.07,1.19,82.01
2581,88.33,77.68,3,8.5,7.5,135.0,749.5,2368.0,43.19,4.98,1.39,64.78
2585,386.0,10.0,1,20.0,1.5,89.0,749.0,3422.0,53.66,4.35,1.49,80.5
2586,375.0,10.0,1,12.5,1.5,108.5,550.0,2530.0,48.2,6.51,1.56,72.3
2587,152.5,23.5,2,12.5,7.5,65.0,740.0,3067.5,35.77,4.48,0.81,53.66
2589,167.0,10.0,1,18.0,8.0,100.5,725.5,4455.5,30.9,5.36,1.49,46.35
2590,205.0,10.0,1,12.0,1.0,160.5,625.0,2678.0,68.96,6.17,1.72,103.44
2598,435.0,10.0,1,11.0,1.5,143.0,249.0,4910.0,19.33,3.38,1.66,29.0
2599,263.0,116.61,3,12.0,7.87,94.33,723.33,2682.33,66.96,6.85,2.23,100.45
2605,337.0,10.0,1,11.0,1.5,127.0,82.0,1262.0,42.62,8.96,2.22,63.93
2610,108.0,10.0,1,20.67,4.03,98.33,708.0,2718.0,83.52,9.68,2.2,125.28
2613,377.0,10.0,1,24.0,1.5,194.0,275.0,2190.0,5.3,9.07,1.46,7.95
2622,145.0,10.0,1,7.0,1.5,97.0,604.0,2532.0,58.53,2.94,1.29,87.8
2626,182.0,13.0,2,16.5,4.5,148.0,428.0,2489.0,61.36,7.76,1.98,92.03
2629,171.0,10.0,1,27.0,1.5,142.0,103.0,3137.0,95.14,5.94,0.99,142.71
2638,435.0,2.0,2,12.0,1.5,55.0,185.0,2230.0,84.79,1.33,1.2,127.18
2644,198.0,10.0,1,5.5,3.5,69.0,608.5,2855.0,33.8,5.04,1.99,50.71
2651,333.0,101.0,2,11.5,4.5,67.0,138.5,2779.0,81.82,8.33,1.21,122.72
2658,331.0,10.0,1,24.0,1.5,16.0,385.0,1903.0,58.15,5.05,0.87,87.22
2661,310.0,10.0,1,18.0,11.0,89.5,772.5,3297.5,25.71,1.66,1.39,38.56
2665,53.0,10.0,1,20.0,2.0,94.5,976.0,1418.5,62.93,5.46,1.23,94.4
2666,89.0,8.0,2,29.0,1.5,174.0,402.0,2963.0,22.99,4.02,2.49,34.48
2673,269.0,201.0,2,17.0,1.5,130.0,838.0,2239.0,64.5,3.76,0.81,96.75
2677,47.0,10.0,1,14.0,1.5,126.0,847.0,4896.0,91.57,6.0,1.78,137.35
2679,282.5,186.5,2,18.0,1.5,195.0,322.0,3739.0,43.2,3.98,1.48,64.79
2680,310.0,10.0,1,9.0,1.5,75.0,865.0,1057.0,92.58,9.14,2.28,138.87
2682,306.0,10.0,1,16.0,7.0,145.0,441.5,3505.0,74.9,6.42,2.25,112.35
2684,276.5,194.5,2,14.5,4.5,94.0,430.0,3924.5,50.98,7.7,1.66,76.46
2686,161.5,56.5,2,16.0,1.5,101.0,584.0,2591.0,48.68,7.66,1.43,73.02
2688,127.0,58.0,2,27.0,1.5,107.0,289.0,3085.0,79.4,5.3,1.19,119.1
2691,400.0,53.0,2,12.0,9.0,61.5,875.0,4363.5,69.65,6.74,1.92,104.48
2692,315.0,10.0,1,14.0,1.5,106.0,944.0,4615.0,67.26,7.01,1.98,100.89
2695,466.0,10.0,1,11.0,1.5,53.0,283.0,3204.0,82.02,7.24,1.34,123.04
2697,373.0,10.0,1,25.0,1.5,99.0,55.0,1415.0,5.04,7.17,1.68,7.56
2698,20.0,10.0,1,16.5,7.5,91.0,682.5,2629.5,69.83,3.06,1.32,104.75
2701,270.0,10.0,1,28.0,1.5,65.0,661.0,1354.0,19.74,7.61,1.96,29.61
2703,228.0,11.0,2,18.33,10.96,68.67,381.0,2571.0,71.42,6.14,1.32,107.13
2708,84.0,10.0,1,8.0,1.5,162.0,807.0,3292.0,86.58,9.99,2.46,129.87
2715,122.0,10.0,1,2.0,1.5,53.5,846.0,1688.5,24.84,7.42,1.82,37.25
2720,14.0,10.0,1,17.0,1.5,56.0,377.0,1167.0,47.34,3.68,2.0,71.01
2721,494.0,10.0,1,10.75,7.63,172.0,595.0,3758.0,43.24,7.36,0.9,64.86
2727,138.0,10.0,1,23.0,5.0,70.0,917.0,3721.0,49.74,6.22,0.99,74.62
2730,155.33,123.29,3,10.0,1.5,134.0,898.0,1278.0,37.19,4.96,1.84,55.78
2731,282.0,10.0,1,3.0,1.5,101.0,262.0,4787.0,88.92,4.39,1.32,133.38
2732,41.0,10.0,1,12.0,1.5,12.0,883.0,1819.0,51.82,5.63,1.59,77.73
2736,447.0,10.0,1,7.5,1.5,163.5,472.0,2865.0,40.9,8.6,1.66,61.34
2738,39.0,10.0,1,25.0,1.5,51.0,51.0,2342.0,63.25,7.29,1.46,94.88
2742,466.0,10.0,1,14.5,12.5,121.5,686.5,2466.0,80.16,4.9,1.38,120.24
2744,263.0,10.0,1,21.0,1.5,131.0,81.0,4863.0,57.7,5.74,1.76,86.54
2747,195.0,155.56,3,15.33,3.86,128.0,703.33,3995.33,79.14,6.56,2.24,118.7
2748,246.0,10.0,1,11.5,9.5,107.0,605.0,1336.0,89.95,8.61,1.43,134.93
2749,371.33,105.31,3,2.0,1.5,113.0,374.0,1134.0,67.83,6.52,1.87,101.74
2753,66.0,10.0,1,29.0,1.5,35.0,364.0,3498.0,58.41,5.67,1.05,87.62
2755,241.0,239.0,2,19.0,1.5,87.0,817.0,3797.0,78.3,6.5,2.1,117.44
2763,201.0,10.0,1,9.0,1.5,184.0,914.0,4348.0,39.54,6.6,0.92,59.32
2766,235.0,10.0,1,24.0,1.5,146.0,640.0,4455.0,50.94,4.72,1.53,76.41
2772,29.0,10.0,1,23.0,1.5,74.0,675.0,1782.0,85.61,8.56,1.45,128.42
2773,221.5,208.5,2,15.33,5.79,68.0,467.33,2692.67,47.28,3.95,0.77,70.92
2774,422.0,10.0,1,7.0,2.12,92.75,224.75,3103.5,90.18,6.59,2.12,135.27
2775,470.5,26.5,2,11.0,9.9,85.33,712.33,4639.67,69.38,4.52,1.54,104.08
2778,297.0,113.87,4,11.25,8.53,78.0,565.75,2683.25,74.04,4.21,1.34,111.07
2779,318.0,10.0,1,10.0,1.5,42.0,377.0,1916.0,94.68,2.19,1.04,142.02
2784,50.0,10.0,1,16.0,1.5,11.0,395.0,3186.0,40.67,2.93,2.13,61.0
2785,279.33,165.39,3,18.5,2.5,135.0,632.5,1281.5,40.17,9.14,0.89,60.26
2790,347.0,137.0,2,15.5,2.29,131.5,547.25,2569.25,50.37,9.25,1.57,75.55
2792,223.5,206.5,2,19.0,8.0,111.5,322.0,2767.0,59.4,5.92,0.84,89.09
2795,4.0,10.0,1,19.0,1.5,165.0,653.0,1590.0,44.0,4.15,2.25,66.0
2796,268.0,76.41,3,18.67,10.5,144.0,467.33,2751.33,47.95,3.62,1.66,71.93
2799,450.5,34.5,2,20.0,6.38,105.33,594.0,3323.67,46.68,4.24,1.5,70.02
2800,66.0,10.0,1,17.0,4.24,105.0,435.33,3025.33,68.07,1.91,1.26,102.1
2802,479.0,10.0,1,3.0,1.5,52.0,796.0,4938.0,40.63,6.84,2.46,60.95
2803,86.0,10.0,1,8.0,1.5,172.0,45.0,4408.0,58.05,5.39,0.98,87.07
2811,39.0,10.0,1,9.5,7.5,88.0,482.5,1365.5,66.72,5.76,1.41,100.09
2812,126.0,10.0,1,27.0,1.5,94.0,159.0,3407.0,41.46,5.57,0.88,62.19
2823,195.0,170.0,2,20.0,1.5,144.0,313.0,2670.0,72.16,5.28,1.52,108.24
2827,184.0,10.0,1,14.33,8.73,82.0,339.0,2805.33,50.61,8.0,1.64,75.91
2831,384.33,32.29,3,16.0,1.5,118.0,350.0,3627.0,61.19,5.7,2.21,91.78
2835,282.0,10.0,1,17.0,1.5,120.0,783.0,2140.0,51.26,1.15,0.8,76.89
2837,180.33,200.01,3,13.33,11.15,188.33,452.33,2959.67,42.8,5.32,1.04,64.19
2838,76.0,10.0,1,20.0,1.5,79.0,348.0,4029.0,39.65,4.82,1.9,59.47
2839,344.0,10.0,1,26.5,2.5,92.5,855.0,1834.0,72.84,6.28,2.46,109.26
2840,322.0,10.0,1,17.0,6.0,184.0,340.5,2901.0,95.53,2.53,0.96,143.3
2841,136.0,10.0,1,17.5,6.5,66.5,410.0,3831.0,54.7,5.29,2.44,82.05
2845,203.0,10.0,1,19.0,5.87,76.0,175.25,2661.25,69.8,6.87,1.62,104.69
2848,480.0,10.0,1,15.0,1.5,188.0,316.0,2112.0,15.55,7.86,0.72,23.33
2849,242.0,10.0,1,16.67,6.13,143.0,640.0,1662.0,58.44,4.12,2.3,87.66
2850,461.0,10.0,1,26.0,2.0,117.0,535.5,2895.0,61.33,6.76,1.43,91.99
2856,53.0,10.0,1,21.33,3.4,113.0,479.67,3306.33,69.4,9.98,0.75,104.1
2858,100.0,10.0,1,7.0,1.5,176.0,138.0,2789.0,40.73,9.19,2.45,61.1
